Date,SRAD,TMAX,TMIN,RAIN,Dew Pt,WIND,ET
30/10/1999,13,23.5,15,2.6,-99,-99,2
31/10/1999,25,20.5,11.5,1.2,-99,-99,7
1/11/1999,29,22.5,7,0,-99,-99,7.8
2/11/1999,28,25,7.5,0,-99,-99,6.2
3/11/1999,22,27.5,12,0,-99,-99,9
4/11/1999,21,28.5,14.5,0,-99,-99,7
5/11/1999,10,20,16,3.7,-99,-99,2.6
6/11/1999,18,21,15,22.5,-99,-99,5.2
7/11/1999,23,20.5,8,0,-99,-99,6.6
8/11/1999,21,20,8.5,0,-99,-99,7.6
9/11/1999,26,20,6,0,-99,-99,4.4
10/11/1999,23,21,8.5,0.6,-99,-99,6.4
11/11/1999,28,21.5,8,0,-99,-99,6
12/11/1999,27,25.5,8,0,-99,-99,9
13/11/1999,28,30.5,14,0,-99,-99,12.4
14/11/1999,22,19,8.5,0,-99,-99,1.8
15/11/1999,17,18.5,8.5,2.5,-99,-99,4.6
16/11/1999,28,21,6.5,0,-99,-99,8.2
17/11/1999,26,22.5,7,0,-99,-99,5.4
18/11/1999,28,25.5,8.5,0,-99,-99,8.6
19/11/1999,29,31,12.5,0,-99,-99,15.6
20/11/1999,18,30.5,19,0,-99,-99,11
21/11/1999,25,24,13.5,61.7,-99,-99,7.4
22/11/1999,23,21,12.5,0,-99,-99,4.8
23/11/1999,25,22.5,8.5,0.9,-99,-99,6.2
24/11/1999,30,26,10,0,-99,-99,6
25/11/1999,20,29,14,0,-99,-99,6.4
26/11/1999,20,29,17,0,-99,-99,9
27/11/1999,21,29,12,0,-99,-99,7.2
28/11/1999,19,27.5,15,0,-99,-99,6.8
29/11/1999,19,29,17.5,0,-99,-99,6.2
30/11/1999,23,31,16,0,-99,-99,9.6
1/12/1999,26,34.5,18.5,0,-99,-99,11.8
2/12/1999,28,36,20.5,0,-99,-99,17.4
3/12/1999,21,27,14.5,2.4,-99,-99,7.4
4/12/1999,31,27.5,11.5,0.2,-99,-99,7.8
5/12/1999,31,30,13.5,0,-99,-99,10
6/12/1999,31,32,13.5,0,-99,-99,8.6
7/12/1999,25,35,15,0,-99,-99,8.8
8/12/1999,11,33,22,0,-99,-99,5.6
9/12/1999,22,26.5,17,4.4,-99,-99,8.8
10/12/1999,31,25,9,0,-99,-99,7.6
11/12/1999,27,24.5,10.5,0,-99,-99,9.8
12/12/1999,32,24.5,8.5,0,-99,-99,8.2
13/12/1999,23,28,12,0,-99,-99,8.4
14/12/1999,27,32.5,15,0,-99,-99,9
15/12/1999,27,36.5,17,0,-99,-99,15
16/12/1999,18,26,19.5,0.4,-99,-99,7.4
17/12/1999,30,24.5,10.5,0.2,-99,-99,8.8
18/12/1999,32,26,10.5,0,-99,-99,9.6
19/12/1999,31,26,12.5,0,-99,-99,10.2
20/12/1999,32,27.5,10,0,-99,-99,9
21/12/1999,18,30,13.5,0,-99,-99,8.6
22/12/1999,18,31,18.5,0,-99,-99,8.6
23/12/1999,22,26.5,17.5,0,-99,-99,5.6
24/12/1999,19,28.5,16.5,0,-99,-99,6
25/12/1999,18,27,19,0.1,-99,-99,4
26/12/1999,21,27.5,16,5.8,-99,-99,6
27/12/1999,19,25.5,18,40.7,-99,-99,6
28/12/1999,25,26.5,16.5,0,-99,-99,8.8
29/12/1999,31,25,12,0,-99,-99,10
30/12/1999,28,24.5,11,0,-99,-99,10.6
31/12/1999,29,23.5,11.5,0,-99,-99,10.4
1/01/2000,30,25,10.5,0,-99,-99,8.4
2/01/2000,30,31,12.5,0,-99,-99,8.6
3/01/2000,26,35,17,0,-99,-99,12.6
4/01/2000,31,24.5,13,0,-99,-99,10.4
5/01/2000,32,25.5,9.5,0,-99,-99,10.8
6/01/2000,31,27,12,0,-99,-99,9.4
7/01/2000,30,28.5,13,0,-99,-99,7.8
8/01/2000,30,32,13.5,0,-99,-99,10
9/01/2000,22,34.5,18.5,0,-99,-99,7.6
10/01/2000,26,36,18.5,0,-99,-99,11
11/01/2000,30,36,19.5,0,-99,-99,12.8
12/01/2000,31,33.5,19,0,-99,-99,11.2
13/01/2000,28,35,19.5,0,-99,-99,11.6
14/01/2000,29,36,17.5,0,-99,-99,11.8
15/01/2000,21,37,20.5,0,-99,-99,11.2
16/01/2000,23,40.5,24.5,0,-99,-99,11.4
17/01/2000,20,38.5,24,0,-99,-99,11.4
18/01/2000,23,42,23,0,-99,-99,12.8
19/01/2000,28,32.5,19,0,-99,-99,11
20/01/2000,29,30,18,0,-99,-99,14.2
21/01/2000,20,26,13.5,0,-99,-99,9.4
22/01/2000,27,25.5,11.5,0,-99,-99,10.4
23/01/2000,28,25,9,0,-99,-99,9.2
24/01/2000,14,24.5,13,0,-99,-99,4.6
25/01/2000,17,28.5,14.5,2.1,-99,-99,7.8
26/01/2000,17,30,17.5,3.4,-99,-99,9.4
27/01/2000,19,26,17,0,-99,-99,9
28/01/2000,29,27.5,12,0,-99,-99,10.4
29/01/2000,30,28.5,12,0,-99,-99,9.8
30/01/2000,27,30.5,13.5,0,-99,-99,8.2
31/01/2000,23,33.5,14.5,0,-99,-99,8.8
1/02/2000,28,37.5,20,0,-99,-99,12.4
2/02/2000,27,40.5,21,0,-99,-99,11.4
3/02/2000,28,42.5,25,0,-99,-99,12
4/02/2000,26,42.5,25,0,-99,-99,12.4
5/02/2000,23,36.5,28.5,0,-99,-99,15.2
6/02/2000,28,31.5,14,0,-99,-99,10.6
7/02/2000,27,35.5,16.5,0,-99,-99,8.6
8/02/2000,21,40.5,19.5,0,-99,-99,10.8
9/02/2000,28,40,22.5,0,-99,-99,13.2
10/02/2000,28,39.5,24,0,-99,-99,11.8
11/02/2000,9,21.5,18.5,4.7,-99,-99,3
12/02/2000,26,27.5,13,1.7,-99,-99,9.8
13/02/2000,28,29,12,0,-99,-99,6.4
14/02/2000,27,31,14,0,-99,-99,11
15/02/2000,28,32,16,0,-99,-99,8.4
16/02/2000,28,34.5,17,0,-99,-99,8.2
17/02/2000,24,35.5,19.5,0,-99,-99,8.2
18/02/2000,22,37,20,0,-99,-99,11
19/02/2000,22,37,23,0,-99,-99,13.8
20/02/2000,10,24,24,9.5,-99,-99,4.4
21/02/2000,9,22,20,73,-99,-99,2.4
22/02/2000,16,30,18,1,-99,-99,3.2
23/02/2000,21,31.5,19.5,0,-99,-99,8
24/02/2000,22,31,20.5,0,-99,-99,6.2
25/02/2000,16,33.5,23,0.1,-99,-99,6
26/02/2000,19,34.5,23.5,0,-99,-99,9
27/02/2000,19,30.5,18.5,0.5,-99,-99,10.8
28/02/2000,23,34,16.5,0,-99,-99,8.8
29/02/2000,16,32.5,19,0,-99,-99,6
1/03/2000,25,35.5,18.5,0,-99,-99,8.6
2/03/2000,25,37,20.5,0,-99,-99,9.4
3/03/2000,21,36.5,23.5,0,-99,-99,10.4
4/03/2000,24,27,13.5,0,-99,-99,8
5/03/2000,24,27,13,0,-99,-99,7.6
6/03/2000,21,25.5,14,0,-99,-99,6.6
7/03/2000,20,28,12.5,0,-99,-99,4.4
8/03/2000,22,29,13,0,-99,-99,7
9/03/2000,13,27,16.5,0.5,-99,-99,4.4
10/03/2000,21,31,17,0,-99,-99,7
11/03/2000,20,33,20,0,-99,-99,6.4
12/03/2000,18,33.5,20.5,0,-99,-99,6.4
13/03/2000,19,36.5,20.5,0,-99,-99,10.6
14/03/2000,24,25.5,15.5,0,-99,-99,7.8
15/03/2000,23,28.5,11,0,-99,-99,5
16/03/2000,18,31.5,14.5,0,-99,-99,5
17/03/2000,23,36.5,17.5,0,-99,-99,11.8
18/03/2000,16,28.5,23,0,-99,-99,6.4
19/03/2000,11,25,19.5,0.3,-99,-99,3.2
20/03/2000,10,21.5,14.5,3.6,-99,-99,5.8
21/03/2000,22,25,12.5,0,-99,-99,3.4
22/03/2000,21,28.5,13.5,0,-99,-99,7.8
23/03/2000,21,21,11,0.1,-99,-99,7.4
24/03/2000,22,23.5,6.5,0,-99,-99,4
25/03/2000,17,28.5,10,0,-99,-99,4
26/03/2000,15,30.5,15,0,-99,-99,6.4
27/03/2000,13,30.5,17,0,-99,-99,5
28/03/2000,9,23,19.5,0,-99,-99,3.2
29/03/2000,17,23.5,10.5,0.3,-99,-99,3.8
30/03/2000,14,24,10.5,0,-99,-99,5.2
31/03/2000,12,23.5,11.5,0,-99,-99,3.4
1/04/2000,19,25.5,11,0,-99,-99,4.6
2/04/2000,19,29,11,0,-99,-99,5.4
3/04/2000,20,27,11.5,0,-99,-99,5
4/04/2000,17,30,12,0,-99,-99,7.2
5/04/2000,18,21.5,13,0.2,-99,-99,5.2
6/04/2000,20,23.5,8.5,0,-99,-99,4.6
7/04/2000,18,25.5,8,0,-99,-99,4.4
8/04/2000,18,28,11,0,-99,-99,4.6
9/04/2000,17,29.5,15,0,-99,-99,5
10/04/2000,16,30,14,0,-99,-99,5.2
11/04/2000,11,27.5,15.5,0,-99,-99,5.4
12/04/2000,6,18.5,15.5,11.2,-99,-99,1.8
13/04/2000,9,21,16,16.2,-99,-99,1.6
14/04/2000,13,24,17,12.1,-99,-99,2.6
15/04/2000,16,24.5,11.5,2.2,-99,-99,3.2
16/04/2000,16,23,12,0,-99,-99,3.4
17/04/2000,17,21.5,9.5,0.1,-99,-99,3.2
18/04/2000,14,22,10,0,-99,-99,2
19/04/2000,17,22,7.5,0,-99,-99,3.2
20/04/2000,16,22,8.5,0,-99,-99,3
21/04/2000,14,19,7.5,0,-99,-99,2.4
22/04/2000,17,18,4.5,0,-99,-99,2.8
23/04/2000,16,18,4.5,0,-99,-99,4
24/04/2000,17,20.5,8,0,-99,-99,3.2
25/04/2000,17,21.5,4.5,0,-99,-99,3.4
26/04/2000,17,23,6.5,0,-99,-99,3.2
27/04/2000,16,26,8.5,0,-99,-99,4
28/04/2000,16,27,11.5,0,-99,-99,4.4
29/04/2000,16,27.5,15,0,-99,-99,7.2
30/04/2000,9,18,13.5,12.6,-99,-99,3
1/05/2000,16,19.5,5.5,0.6,-99,-99,2.8
2/05/2000,15,20.5,8,0,-99,-99,3.2
3/05/2000,7,20,12.5,0,-99,-99,0.6
4/05/2000,11,20,11,6.6,-99,-99,2.8
5/05/2000,9,18.5,9,0,-99,-99,2.4
6/05/2000,12,16.5,8.5,3.7,-99,-99,2
7/05/2000,12,18.5,6.5,0,-99,-99,1.8
8/05/2000,14,19.5,4.5,0,-99,-99,2.4
9/05/2000,14,20.5,5,0,-99,-99,2
10/05/2000,14,21,6.5,0,-99,-99,3
11/05/2000,14,21.5,6,0,-99,-99,2.8
12/05/2000,14,22.5,7.5,0,-99,-99,3.8
13/05/2000,13,20,11.5,0.2,-99,-99,4
14/05/2000,12,17.5,9.5,0.1,-99,-99,3
15/05/2000,10,18.5,6.5,0,-99,-99,1.6
16/05/2000,10,19.5,9.5,0,-99,-99,2
17/05/2000,9,17.5,6.5,0,-99,-99,2.2
18/05/2000,14,17.5,2,0,-99,-99,1.8
19/05/2000,14,17,2,0,-99,-99,1.8
20/05/2000,8,19,5,0,-99,-99,1.6
21/05/2000,13,16.5,4,0.2,-99,-99,2
22/05/2000,13,17,0.5,0,-99,-99,1.4
23/05/2000,8,18,2,0,-99,-99,2
24/05/2000,11,20.5,5.5,0,-99,-99,2.8
25/05/2000,9,19.5,5,0,-99,-99,2.4
26/05/2000,8,16,8.5,0.2,-99,-99,2.6
27/05/2000,11,10.5,4,4,-99,-99,1.8
28/05/2000,9,12.5,3,0.4,-99,-99,2
29/05/2000,8,15,6.5,3,-99,-99,2
30/05/2000,10,13,4.5,0.4,-99,-99,1.8
31/05/2000,9,14.5,3,0,-99,-99,1.8
1/06/2000,10,14.5,4.5,0,-99,-99,1.8
2/06/2000,8,13,7,0,-99,-99,1.6
3/06/2000,8,16,5,0,-99,-99,1.8
4/06/2000,8,15.5,7,0,-99,-99,1.6
5/06/2000,9,13.5,3,4.1,-99,-99,1.6
6/06/2000,7,14.5,5.5,0.2,-99,-99,1.2
7/06/2000,6,13.5,7.5,0,-99,-99,0.8
8/06/2000,7,14.5,8.5,0,-99,-99,1.2
9/06/2000,9,17,7,0,-99,-99,1.4
10/06/2000,11,13.5,2.5,0,-99,-99,1.6
11/06/2000,12,16,3.5,0,-99,-99,2.2
12/06/2000,11,14.5,0.5,0,-99,-99,1.6
13/06/2000,12,15.5,-0.5,0,-99,-99,1.2
14/06/2000,12,17,0.5,0,-99,-99,2.4
15/06/2000,10,18.5,2,0,-99,-99,2
16/06/2000,5,17,6,0,-99,-99,1.4
17/06/2000,12,17,2.5,0.9,-99,-99,0.8
18/06/2000,12,17.5,1.5,0,-99,-99,1.6
19/06/2000,10,19.5,6,0,-99,-99,2
20/06/2000,9,17.5,8,0.1,-99,-99,1.6
21/06/2000,11,18,4,0.4,-99,-99,2.6
22/06/2000,7,17,8,0,-99,-99,1.6
23/06/2000,11,16,4,4.1,-99,-99,1.6
24/06/2000,11,17.5,4,0,-99,-99,1.4
25/06/2000,11,17.5,6,0,-99,-99,2.2
26/06/2000,5,13.5,5.5,0,-99,-99,1.4
27/06/2000,8,16,7.5,0,-99,-99,2
28/06/2000,7,14,4.5,0,-99,-99,1.4
29/06/2000,10,13,3.5,1.4,-99,-99,1.8
30/06/2000,9,13.5,2,0.3,-99,-99,1.4
1/07/2000,10,14,4,0,-99,-99,1.2
2/07/2000,12,14.5,1,0,-99,-99,1.4
3/07/2000,6,15.5,4.5,0,-99,-99,1.4
4/07/2000,11,17.5,7,0,-99,-99,1.8
5/07/2000,9,18,7,0,-99,-99,2.4
6/07/2000,11,18,8.5,0,-99,-99,1.4
7/07/2000,9,17.5,6.5,0.2,-99,-99,1
8/07/2000,9,16,4.5,0.1,-99,-99,1.2
9/07/2000,10,13.5,4,5.3,-99,-99,1.6
10/07/2000,10,14.5,2.5,7.3,-99,-99,1.8
11/07/2000,13,14.5,0,0,-99,-99,0.8
12/07/2000,8,13,2.5,0.5,-99,-99,1.8
13/07/2000,6,12,7.5,3.5,-99,-99,0.8
14/07/2000,8,15,9,0,-99,-99,1.8
15/07/2000,13,18.5,4.5,2.1,-99,-99,2.4
16/07/2000,13,17.5,3,0,-99,-99,1.2
17/07/2000,13,17,0,0,-99,-99,1.6
18/07/2000,8,15.5,1.5,0,-99,-99,2.4
19/07/2000,10,14,6.5,11.6,-99,-99,2.4
20/07/2000,13,17,3.5,0.4,-99,-99,3.2
21/07/2000,11,15,6,1.7,-99,-99,2.2
22/07/2000,11,19,7,0,-99,-99,3.6
23/07/2000,13,21.5,8.5,0,-99,-99,5
24/07/2000,12,18.5,9.5,0.4,-99,-99,3.2
25/07/2000,11,16.5,5,0,-99,-99,1.6
26/07/2000,12,13,1,0.3,-99,-99,1.4
27/07/2000,11,13.5,3,0.2,-99,-99,3.4
28/07/2000,12,13.5,4.5,0,-99,-99,0.6
29/07/2000,9,14.5,5,0,-99,-99,1.6
30/07/2000,10,15.5,2.5,0,-99,-99,1.6
31/07/2000,12,16.5,1,0,-99,-99,2
1/08/2000,15,18,0.5,0,-99,-99,2
2/08/2000,15,20.5,2.5,0,-99,-99,1.8
3/08/2000,15,21,3,0,-99,-99,2.4
4/08/2000,15,20.5,4,0,-99,-99,4
5/08/2000,12,21,6.5,0,-99,-99,2
6/08/2000,14,21.5,6,0,-99,-99,3.2
7/08/2000,10,18.5,7.5,0,-99,-99,2.2
8/08/2000,11,21.5,7,0,-99,-99,2.4
9/08/2000,11,15.5,6,1.7,-99,-99,2.8
10/08/2000,12,14.5,2,0,-99,-99,1.2
11/08/2000,15,14.5,0.5,0,-99,-99,1.8
12/08/2000,11,15,2.5,0,-99,-99,1.4
13/08/2000,11,15.5,1.5,0,-99,-99,2.2
14/08/2000,13,16.5,3,0,-99,-99,2
15/08/2000,11,14,7.5,1.1,-99,-99,2.6
16/08/2000,17,14,1,2.7,-99,-99,2.4
17/08/2000,13,15.5,0.5,0,-99,-99,3
18/08/2000,10,16,4,0,-99,-99,1.6
19/08/2000,12,18,7,0.4,-99,-99,2.6
20/08/2000,13,18,7.5,0,-99,-99,2
21/08/2000,16,19,3.5,0,-99,-99,3.6
22/08/2000,13,16,7,2.7,-99,-99,3.4
23/08/2000,11,13.5,6.5,6.7,-99,-99,2
24/08/2000,12,15,7,8.5,-99,-99,2
25/08/2000,10,14.5,8,10.1,-99,-99,1.4
26/08/2000,15,17,5.5,0,-99,-99,2.4
27/08/2000,9,11.5,5,0.3,-99,-99,1.6
28/08/2000,12,15.5,4,7.7,-99,-99,2.6
29/08/2000,14,16,4.5,0.2,-99,-99,2.6
30/08/2000,16,20,3.5,0,-99,-99,2.2
31/08/2000,17,18.5,6,0.1,-99,-99,2.8
1/09/2000,10,14,5,0,-99,-99,2.4
2/09/2000,18,18,6,20.4,-99,-99,3
3/09/2000,19,16.5,7,0,-99,-99,4
4/09/2000,17,22.5,6,0,-99,-99,4.8
5/09/2000,14,16.5,7.5,0,-99,-99,3.2
6/09/2000,14,17.5,5,0,-99,-99,3
7/09/2000,11,19,8.5,14.3,-99,-99,4
8/09/2000,13,17.5,10.5,2.4,-99,-99,3.4
9/09/2000,17,18,8.5,0,-99,-99,3
10/09/2000,13,17.5,6.5,0.3,-99,-99,3
11/09/2000,13,17,9,0,-99,-99,4.2
12/09/2000,17,18,5,0.3,-99,-99,1.6
13/09/2000,21,21.5,5,0,-99,-99,5
14/09/2000,18,22.5,9.5,0,-99,-99,4.2
15/09/2000,22,22,6,0,-99,-99,3.4
16/09/2000,21,29.5,7,0,-99,-99,6
17/09/2000,21,20,9,0,-99,-99,4.2
18/09/2000,18,19.5,9.5,0,-99,-99,3.6
19/09/2000,22,24,5.5,0,-99,-99,4.8
20/09/2000,18,24.5,7.5,0,-99,-99,4.6
21/09/2000,23,22,10,0,-99,-99,4.4
22/09/2000,23,24,6,0,-99,-99,4
23/09/2000,21,25.5,8,0,-99,-99,4.2
24/09/2000,14,25.5,13,0,-99,-99,3.6
25/09/2000,14,30,16,0,-99,-99,3.8
26/09/2000,13,21.5,14,0,-99,-99,2.4
27/09/2000,14,26.5,10,1.2,-99,-99,1.6
28/09/2000,20,25.5,12,0,-99,-99,5
29/09/2000,21,24,13.5,0,-99,-99,7.4
30/09/2000,23,24,6.5,0,-99,-99,8.2
1/10/2000,23,19,8,0,-99,-99,5.6
2/10/2000,21,21,3.5,0,-99,-99,5.2
3/10/2000,24,23.5,4.5,0,-99,-99,2.8
4/10/2000,25,26.5,7,0,-99,-99,6.8
5/10/2000,25,32.5,11,0,-99,-99,8.4
6/10/2000,24,32.5,12.5,0,-99,-99,6.6
7/10/2000,12,20,16,0,-99,-99,2.6
8/10/2000,24,21.5,6.5,0.4,-99,-99,5.8
9/10/2000,25,21.5,4.5,0,-99,-99,5.2
10/10/2000,22,23,4.5,0,-99,-99,8
11/10/2000,26,22.5,4,0,-99,-99,5.4
12/10/2000,21,27.5,6.5,0,-99,-99,6.8
13/10/2000,17,20.5,14.5,0,-99,-99,5.8
14/10/2000,22,20.5,4,0,-99,-99,5.8
15/10/2000,18,20,10.5,0.2,-99,-99,6.4
16/10/2000,25,20.5,7,0,-99,-99,4.6
17/10/2000,17,27,10,0,-99,-99,7.4
18/10/2000,16,23.5,14.5,0.6,-99,-99,3.6
19/10/2000,13,15,11,2.3,-99,-99,4.2
20/10/2000,23,23,5.5,0,-99,-99,4
21/10/2000,24,27.5,8.5,0,-99,-99,5.2
22/10/2000,12,28,14.5,0,-99,-99,4.6
23/10/2000,9,19,15,17.5,-99,-99,1.6
24/10/2000,19,23.5,15,20.7,-99,-99,4.8
25/10/2000,17,21.5,13.5,0,-99,-99,3
26/10/2000,26,23.5,9,0,-99,-99,4.6
27/10/2000,25,22,8.5,0,-99,-99,8.2
28/10/2000,28,21,4.5,0,-99,-99,6
29/10/2000,28,22,6,0,-99,-99,6.6
30/10/2000,24,25,7.5,0,-99,-99,6.6
31/10/2000,18,25,13.5,0,-99,-99,4.6
1/11/2000,21,26,15.5,3.7,-99,-99,6.4
2/11/2000,22,23.5,11,0,-99,-99,5.8
3/11/2000,25,25,10.5,0,-99,-99,6.6
4/11/2000,28,24.5,10.5,0,-99,-99,9.4
5/11/2000,25,24,9,0,-99,-99,4.6
6/11/2000,29,24.5,9,0,-99,-99,5.6
7/11/2000,28,29,9.5,0,-99,-99,12.2
8/11/2000,15,25.5,18,0,-99,-99,5
9/11/2000,19,29,13.5,1.3,-99,-99,5.8
10/11/2000,22,28.5,16.5,0,-99,-99,4.4
11/11/2000,19,27,15,0.4,-99,-99,5.2
12/11/2000,17,27,15.5,0,-99,-99,6.8
13/11/2000,21,27,15,0,-99,-99,7.4
14/11/2000,22,27,16,4,-99,-99,6.6
15/11/2000,22,25.5,16.5,0.4,-99,-99,4.6
16/11/2000,26,30,16.5,0,-99,-99,6.6
17/11/2000,23,32.5,17,0,-99,-99,7.6
18/11/2000,24,33.5,19,0.7,-99,-99,7.8
19/11/2000,28,34,18,0.1,-99,-99,7.4
20/11/2000,24,32.5,19.5,0,-99,-99,10.6
21/11/2000,19,30.5,15.5,0,-99,-99,9.8
22/11/2000,30,31,14,0,-99,-99,6.8
23/11/2000,30,33.5,15,0,-99,-99,11.6
24/11/2000,30,33,14,0,-99,-99,9
25/11/2000,26,35.5,14,0,-99,-99,10.4
26/11/2000,28,39,17,0,-99,-99,10.8
27/11/2000,28,40,21.5,0,-99,-99,11.8
28/11/2000,23,39,22.5,0,-99,-99,11.8
29/11/2000,27,32.5,17,0,-99,-99,9.2
30/11/2000,24,28.5,14.5,1.3,-99,-99,9
1/12/2000,31,25.5,12,0,-99,-99,8.8
2/12/2000,31,29.5,12,0,-99,-99,9.6
3/12/2000,22,34,16,0,-99,-99,9
4/12/2000,31,36.5,16,0,-99,-99,10
5/12/2000,25,39.5,19.5,0,-99,-99,18.4
6/12/2000,27,31,14.5,0,-99,-99,9.4
7/12/2000,23,31.5,14.5,0,-99,-99,9.2
8/12/2000,31,29.5,15.5,0,-99,-99,10.6
9/12/2000,31,31,12.5,0,-99,-99,13.6
10/12/2000,29,37.5,14,0,-99,-99,12.2
11/12/2000,25,39,22.5,0,-99,-99,12.8
12/12/2000,27,33,17.5,0,-99,-99,11.8
13/12/2000,29,30.5,15.5,0,-99,-99,9.2
14/12/2000,31,32.5,14.5,0,-99,-99,10.4
15/12/2000,32,33.5,14,0.1,-99,-99,10.8
16/12/2000,31,36,15,0,-99,-99,11.2
17/12/2000,28,40.5,19,0,-99,-99,13.4
18/12/2000,26,34,21,0.3,-99,-99,9
19/12/2000,32,38.5,18,0,-99,-99,12.6
20/12/2000,31,40.5,19,0,-99,-99,11.2
21/12/2000,18,37,25.5,0,-99,-99,8.4
22/12/2000,14,27.5,21.5,5.2,-99,-99,4.8
23/12/2000,31,27.5,11.5,7.8,-99,-99,8.6
24/12/2000,29,29.5,14.5,0,-99,-99,10.2
25/12/2000,31,28,12.5,0,-99,-99,10.6
26/12/2000,30,28.5,13,0,-99,-99,10.6
27/12/2000,25,24.5,12,0,-99,-99,9.6
28/12/2000,32,23.5,9.5,0,-99,-99,8.4
29/12/2000,32,28,10,0,-99,-99,9
30/12/2000,31,31,13,0,-99,-99,10
31/12/2000,19,33,14,0,-99,-99,8
1/01/2001,27,39,17.5,0,-99,-99,12.2
2/01/2001,24,39.5,20,0,-99,-99,11
3/01/2001,27,38.5,21,1.8,-99,-99,12.8
4/01/2001,19,37.5,20.5,0,-99,-99,9.6
5/01/2001,28,34.5,20,0,-99,-99,11.2
6/01/2001,28,33,15.5,0,-99,-99,12.4
7/01/2001,30,34.5,18,0,-99,-99,12.2
8/01/2001,22,35.5,18.5,0,-99,-99,11.8
9/01/2001,28,38,21,0,-99,-99,14.6
10/01/2001,30,39.5,24,0,-99,-99,13.4
11/01/2001,26,42.5,23,0,-99,-99,16.2
12/01/2001,25,38.5,20.5,0,-99,-99,12
13/01/2001,30,41,22.5,0,-99,-99,12
14/01/2001,24,46.5,26,0,-99,-99,19.8
15/01/2001,29,35.5,27.5,0,-99,-99,14.8
16/01/2001,25,32,15.5,0,-99,-99,9.2
17/01/2001,30,34.5,17,0,-99,-99,12
18/01/2001,29,33,13,0,-99,-99,11
19/01/2001,28,37,18.5,0,-99,-99,12.2
20/01/2001,30,39.5,21,0,-99,-99,12.2
21/01/2001,18,40.5,25,0,-99,-99,10.8
22/01/2001,29,44,24,0,-99,-99,15.6
23/01/2001,25,45.5,25,0,-99,-99,13.2
24/01/2001,18,40.5,30.5,0,-99,-99,7.4
25/01/2001,21,38.5,24.5,0,-99,-99,9.2
26/01/2001,18,32.5,25.5,4.2,-99,-99,11
27/01/2001,30,31,14.5,0,-99,-99,11.4
28/01/2001,30,30,14,0,-99,-99,9.4
29/01/2001,28,34,15,0,-99,-99,10.4
30/01/2001,28,31.5,17.5,0,-99,-99,12
31/01/2001,29,32.5,14,0,-99,-99,10.2
1/02/2001,29,36,16.5,0,-99,-99,12
2/02/2001,29,37.5,24,0,-99,-99,12.6
3/02/2001,27,40,26,0,-99,-99,11.6
4/02/2001,23,38.5,27.5,0,-99,-99,10.6
5/02/2001,17,32,21,6.3,-99,-99,7.4
6/02/2001,26,36.5,21,0,-99,-99,8.6
7/02/2001,26,38.5,24.5,0,-99,-99,10
8/02/2001,23,41.5,27.5,0,-99,-99,11
9/02/2001,21,35.5,27,0,-99,-99,9.2
10/02/2001,17,28,19.5,0,-99,-99,6.8
11/02/2001,28,34,14,0,-99,-99,7.6
12/02/2001,20,40,19.5,0,-99,-99,9.8
13/02/2001,17,27,20,3.8,-99,-99,5.6
14/02/2001,15,21.5,18,3,-99,-99,3.4
15/02/2001,27,26.5,12,7.7,-99,-99,9.4
16/02/2001,26,29,13,0,-99,-99,8.4
17/02/2001,28,34.5,15,0,-99,-99,10.4
18/02/2001,22,35,18,0,-99,-99,10.2
19/02/2001,24,37.5,18.5,0,-99,-99,10.8
20/02/2001,26,37.5,18,0,-99,-99,11.2
21/02/2001,24,37.5,19,0,-99,-99,10.8
22/02/2001,27,34.5,17,0,-99,-99,9
23/02/2001,25,36,14.5,0,-99,-99,10
24/02/2001,21,33,17,0,-99,-99,9.8
25/02/2001,14,30.5,20,0,-99,-99,4.8
26/02/2001,16,37,20.5,0.3,-99,-99,9.4
27/02/2001,21,32,18,0,-99,-99,9.2
28/02/2001,26,30,14,0,-99,-99,9.2
1/03/2001,23,30.5,13.5,0,-99,-99,7.4
2/03/2001,26,31.5,14.5,0,-99,-99,8.8
3/03/2001,26,32.5,13,0,-99,-99,8.6
4/03/2001,25,34.5,15.5,0,-99,-99,9.4
5/03/2001,24,35,18,0,-99,-99,9
6/03/2001,25,33,18,0,-99,-99,9
7/03/2001,25,34,16,0,-99,-99,8.8
8/03/2001,24,35.5,16.5,0,-99,-99,9.8
9/03/2001,24,34.5,20,0,-99,-99,8.8
10/03/2001,18,37.5,20.5,0,-99,-99,10
11/03/2001,24,30,16,0,-99,-99,8.8
12/03/2001,20,24.5,10.5,0,-99,-99,8
13/03/2001,24,24,8,0,-99,-99,6.2
14/03/2001,24,27,9.5,0,-99,-99,5
15/03/2001,21,30.5,10.5,0,-99,-99,6.4
16/03/2001,14,24.5,16,0.1,-99,-99,4.6
17/03/2001,21,22,10.5,7.1,-99,-99,5.4
18/03/2001,21,24.5,9,0,-99,-99,5.4
19/03/2001,22,25,9.5,0,-99,-99,6.2
20/03/2001,19,30.5,10.5,0,-99,-99,7.2
21/03/2001,15,18.5,10.5,3.1,-99,-99,3.8
22/03/2001,17,21,10.5,2,-99,-99,3.2
23/03/2001,22,26,9,0,-99,-99,5.4
24/03/2001,15,26.5,13,0.3,-99,-99,7
25/03/2001,19,23.5,9,0,-99,-99,7.4
26/03/2001,17,25,13.5,0,-99,-99,5.2
27/03/2001,19,22,9,0,-99,-99,5.8
